dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1641366000,2022-01-05 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.88,10000,266.97,267.29,270.1,274.31,1025,,,66,4.02,223,7.15,,,,,0,800,Clear,sky is clear,01n
1641369600,2022-01-05 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.2,10000,267.8,268.82,270.1,274.31,1024,,,69,2.68,252,4.47,,,,,0,800,Clear,sky is clear,01n
1641373200,2022-01-05 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.04,10000,268.14,268.63,270.1,274.32,1022,,,72,2.68,210,4.47,,,,,75,803,Clouds,broken clouds,04n
1641376800,2022-01-05 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.55,10000,268.8,268.12,271.1,274.31,1021,,,73,4.02,360,7.15,,,,,100,600,Snow,light snow,13n
1641380400,2022-01-05 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.02,10000,269.89,269.38,270.96,274.76,1020,,,77,3.13,180,6.71,0.25,,,,100,600,Snow,light snow,13n
1641380400,2022-01-05 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.02,10000,269.89,269.38,270.96,274.76,1020,,,77,3.13,180,6.71,0.25,,,,100,500,Rain,light rain,10n
1641384000,2022-01-05 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.29,10000,270.74,269.34,271.51,274.88,1018,,,81,3.58,182,8.49,0.38,,,,100,500,Rain,light rain,10n
1641387600,2022-01-05 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.43,10000,271.99,271.29,272.07,275.31,1016,,,89,1.79,111,4.92,0.51,,,,100,500,Rain,light rain,10d
1641387600,2022-01-05 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.43,10000,271.99,271.29,272.07,275.31,1016,,,89,1.79,111,4.92,0.51,,,,100,701,Mist,mist,50d
1641391200,2022-01-05 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.01,9656,273.09,270.86,273.1,277.31,1016,,,87,4.47,163,9.39,0.51,,,,100,500,Rain,light rain,10d
1641391200,2022-01-05 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.01,9656,273.09,270.86,273.1,277.31,1016,,,87,4.47,163,9.39,0.51,,,,100,701,Mist,mist,50d
1641394800,2022-01-05 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.2,6437,273.42,270.61,273.66,276.98,1016,,,88,5.36,360,9.83,0.58,1.27,,,100,500,Rain,light rain,10d
1641394800,2022-01-05 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.2,6437,273.42,270.61,273.66,276.98,1016,,,88,5.36,360,9.83,0.58,1.27,,,100,701,Mist,mist,50d
1641398400,2022-01-05 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.63,3219,273.85,271.63,274.77,277.65,1014,,,88,4.47,141,9.39,1.23,,,,100,501,Rain,moderate rain,10d
1641398400,2022-01-05 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.63,3219,273.85,271.63,274.77,277.65,1014,,,88,4.47,141,9.39,1.23,,,,100,701,Mist,mist,50d
1641402000,2022-01-05 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.34,6437,274.7,271.28,275.1,278.65,1013,,,89,7.15,360,14.75,1.05,,,,100,501,Rain,moderate rain,10d
1641402000,2022-01-05 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.34,6437,274.7,271.28,275.1,278.65,1013,,,89,7.15,360,14.75,1.05,,,,100,701,Mist,mist,50d
1641405600,2022-01-05 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,278.08,10000,276.1,273.68,276.99,279.76,1011,,,87,6.71,166,8.05,0.51,,,,100,500,Rain,light rain,10d
1641409200,2022-01-05 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,279.11,10000,276.95,275.94,278.1,280.31,1009,,,86,4.47,174,6.71,,,,,100,804,Clouds,overcast clouds,04d
1641412800,2022-01-05 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,280,10000,277.82,276.84,279.1,281.31,1009,,,86,4.92,153,6.26,,,,,75,803,Clouds,broken clouds,04d
1641416400,2022-01-05 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,280.52,10000,278,276.81,279.77,281.54,1009,,,84,6.69,230,,,,,,100,804,Clouds,overcast clouds,04d
1641420000,2022-01-05 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,280.17,10000,277.48,276.86,278.66,281.42,1008,,,83,5.36,360,11.18,,,,,20,801,Clouds,few clouds,02n
1641423600,2022-01-05 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,279.62,10000,276.6,276.36,278.74,280.89,1007,,,81,4.92,157,9.83,,,,,0,800,Clear,sky is clear,01n
1641427200,2022-01-06 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,279.09,10000,276.43,276.39,276.81,281.31,1007,,,83,3.6,230,,,,,,0,800,Clear,sky is clear,01n
1641430800,2022-01-06 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,278.43,10000,275.78,274.13,276.51,280.31,1007,,,83,6.71,187,9.83,,,,,40,802,Clouds,scattered clouds,03n
1641434400,2022-01-06 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,277.56,10000,275.26,274.53,275.96,279.22,1007,,,85,3.6,210,,,,,,0,800,Clear,sky is clear,01n
1641438000,2022-01-06 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,277.53,10000,275.23,274.49,274.85,279.32,1006,,,85,3.6,250,8.75,,,,,0,800,Clear,sky is clear,01n
1641441600,2022-01-06 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,277.24,10000,274.78,274.5,274.29,279.31,1006,,,84,3.09,240,7.72,,,,,0,800,Clear,sky is clear,01n
1641445200,2022-01-06 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.98,10000,274.69,273.21,275.1,278.77,1006,,,85,4.63,250,8.75,,,,,0,800,Clear,sky is clear,01n
1641448800,2022-01-06 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.82,10000,274.54,273.63,274.85,278.65,1005,,,85,3.6,240,,,,,,0,800,Clear,sky is clear,01n
1641452400,2022-01-06 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.11,10000,273.84,271.98,274.1,278.77,1007,,,85,4.92,360,8.94,,,,,0,800,Clear,sky is clear,01n
1641456000,2022-01-06 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.91,10000,273.32,272.24,273.74,278.77,1007,,,83,4.02,360,7.15,,,,,0,800,Clear,sky is clear,01n
1641459600,2022-01-06 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.75,10000,272.86,271.09,274.1,278.65,1007,,,81,5.81,360,8.94,,,,,0,800,Clear,sky is clear,01n
1641463200,2022-01-06 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.44,10000,272.45,271.39,273.1,278.21,1008,,,80,4.47,262,8.49,,,,,0,800,Clear,sky is clear,01n
1641466800,2022-01-06 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.74,10000,271.76,270.51,273.66,278.21,1010,,,74,7.15,282,13.86,,,,,0,800,Clear,sky is clear,01n
1641470400,2022-01-06 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.73,10000,269.65,270.16,274.21,276.98,1010,,,62,8.05,285,11.18,,,,,0,800,Clear,sky is clear,01n
1641474000,2022-01-06 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.4,10000,268.38,270.07,274.31,276.54,1011,,,57,7.15,274,10.28,,,,,0,800,Clear,sky is clear,01d
1641477600,2022-01-06 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.51,10000,268.05,270.39,274.77,276.54,1012,,,55,6.71,278,10.28,,,,,0,800,Clear,sky is clear,01d
1641481200,2022-01-06 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.61,10000,267.26,270,274.77,276.54,1013,,,51,8.05,281,10.28,,,,,0,800,Clear,sky is clear,01d
1641484800,2022-01-06 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.62,10000,266.32,269.72,274.77,276.54,1013,,,47,8.94,277,11.62,,,,,0,800,Clear,sky is clear,01d
1641488400,2022-01-06 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.8,10000,265.96,269.81,274.77,276.98,1013,,,45,9.39,274,11.18,,,,,0,800,Clear,sky is clear,01d
1641492000,2022-01-06 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.41,10000,266.2,271.35,275.31,277.54,1013,,,44,7.2,260,,,,,,0,800,Clear,sky is clear,01d
1641495600,2022-01-06 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.68,10000,265.89,272.26,275.31,277.54,1013,,,42,5.81,285,9.39,,,,,0,800,Clear,sky is clear,01d
1641499200,2022-01-06 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.62,10000,265.84,272.26,275.87,277.54,1012,,,42,5.66,280,,,,,,0,800,Clear,sky is clear,01d
1641502800,2022-01-06 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.1,10000,266.21,272.12,275.1,276.99,1013,,,45,4.63,300,,,,,,0,800,Clear,sky is clear,01d
1641506400,2022-01-06 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.11,10000,265.9,270.89,273.66,276.54,1014,,,47,4.63,270,,,,,,0,800,Clear,sky is clear,01n
1641510000,2022-01-06 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.64,10000,266.22,270.97,273.66,276.42,1015,,,50,3.6,280,,,,,,0,800,Clear,sky is clear,01n
1641513600,2022-01-07 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.5,10000,266.34,270.51,273.18,276.42,1015,,,51,4.02,288,4.92,,,,,0,800,Clear,sky is clear,01n
1641517200,2022-01-07 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.44,10000,265.83,271.59,273.18,275.43,1014,,,49,2.57,230,,,,,,0,800,Clear,sky is clear,01n
1641520800,2022-01-07 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.42,10000,266.04,271.56,273.18,275.43,1013,,,50,2.57,20,,,,,,100,804,Clouds,overcast clouds,04n
1641524400,2022-01-07 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.42,10000,266.04,271.56,273.18,275.43,1013,,,50,2.57,40,,,,,,100,804,Clouds,overcast clouds,04n
1641528000,2022-01-07 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.32,10000,266.19,269.74,273.66,275.33,1013,,,51,4.92,311,5.81,,,,,100,804,Clouds,overcast clouds,04n
1641531600,2022-01-07 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.29,10000,267.4,267.12,272.1,274.88,1012,,,61,7.72,350,10.29,,,,,100,600,Snow,light snow,13n
1641535200,2022-01-07 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.85,10000,269.48,265.47,271.1,273.65,1009,,,82,7.2,10,9.26,,,,,100,804,Clouds,overcast clouds,04n
1641538800,2022-01-07 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.9,8047,269.96,266.9,271.1,273.09,1009,,,85,4.63,40,,,,0.42,,100,600,Snow,light snow,13n
1641538800,2022-01-07 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.9,8047,269.96,266.9,271.1,273.09,1009,,,85,4.63,40,,,,0.42,,100,701,Mist,mist,50n
1641542400,2022-01-07 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.65,1207,270.39,266.15,270.88,272.53,1008,,,90,5.36,57,7.6,,,0.38,,100,601,Snow,snow,13n
1641542400,2022-01-07 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.65,1207,270.39,266.15,270.88,272.53,1008,,,90,5.36,57,7.6,,,0.38,,100,701,Mist,mist,50n
1641546000,2022-01-07 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.41,805,269.89,266.64,270.1,272.53,1007,,,88,4.12,360,,,,1.27,2.03,100,741,Fog,fog,50n
1641546000,2022-01-07 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.41,805,269.89,266.64,270.1,272.53,1007,,,88,4.12,360,,,,1.27,2.03,100,601,Snow,snow,13n
1641549600,2022-01-07 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.09,1207,269.57,265.44,269.77,271.98,1008,,,88,5.36,311,7.15,,,1.27,,100,601,Snow,snow,13n
1641549600,2022-01-07 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.09,1207,269.57,265.44,269.77,271.98,1008,,,88,5.36,311,7.15,,,1.27,,100,701,Mist,mist,50n
1641553200,2022-01-07 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.83,1207,269.45,265.57,269.77,271.98,1008,,,89,4.63,320,,,,1.02,,100,601,Snow,snow,13n
1641553200,2022-01-07 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.83,1207,269.45,265.57,269.77,271.98,1008,,,89,4.63,320,,,,1.02,,100,701,Mist,mist,50n
1641556800,2022-01-07 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.96,805,270.1,265.11,269.77,271.98,1008,,,93,5.66,320,,,,1.53,,100,601,Snow,snow,13n
1641556800,2022-01-07 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.96,805,270.1,265.11,269.77,271.98,1008,,,93,5.66,320,,,,1.53,,100,741,Fog,fog,50n
1641560400,2022-01-07 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.83,805,269.84,264.94,269.77,271.98,1009,,,92,5.66,320,10.29,,,0.51,,100,601,Snow,snow,13d
1641560400,2022-01-07 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.83,805,269.84,264.94,269.77,271.98,1009,,,92,5.66,320,10.29,,,0.51,,100,741,Fog,fog,50d
1641564000,2022-01-07 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.23,1609,269.97,265.36,270.87,271.98,1009,,,90,5.81,302,8.49,,,0.25,,100,600,Snow,light snow,13d
1641564000,2022-01-07 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.23,1609,269.97,265.36,270.87,271.98,1009,,,90,5.81,302,8.49,,,0.25,,100,701,Mist,mist,50d
1641567600,2022-01-07 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.06,10000,269.55,265.75,270.42,273.65,1010,,,81,7.2,300,,,,,0.64,20,721,Haze,haze,50d
1641567600,2022-01-07 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.06,10000,269.55,265.75,270.42,273.65,1010,,,81,7.2,300,,,,,0.64,20,600,Snow,light snow,13d
1641571200,2022-01-07 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.79,10000,269.77,266.79,271.99,274.77,1010,,,72,11.18,293,13.86,0.25,,,,0,600,Snow,light snow,13d
1641571200,2022-01-07 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.79,10000,269.77,266.79,271.99,274.77,1010,,,72,11.18,293,13.86,0.25,,,,0,500,Rain,light rain,10d
1641574800,2022-01-07 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.18,10000,268.71,267.53,273.1,274.76,1009,,,64,9.83,284,13.86,1.27,,,,20,721,Haze,haze,50d
1641574800,2022-01-07 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.18,10000,268.71,267.53,273.1,274.76,1009,,,64,9.83,284,13.86,1.27,,,,20,501,Rain,moderate rain,10d
1641578400,2022-01-07 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.99,10000,267.8,267.14,273.1,274.76,1010,,,60,10.28,301,15.2,,,1.78,,100,601,Snow,snow,13d
1641582000,2022-01-07 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.49,10000,267.37,266.99,272.1,274.76,1010,,,60,8.75,290,13.89,,,0.51,,75,601,Snow,snow,13d
1641585600,2022-01-07 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.46,10000,266.34,266.46,272.54,274.4,1012,,,55,12.96,288,16.99,0.25,,,,100,500,Rain,light rain,10d
1641589200,2022-01-07 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.26,10000,265.96,266.46,271.99,274.31,1013,,,54,9.39,300,12.96,,,0.25,,100,600,Snow,light snow,13d
1641592800,2022-01-07 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.18,10000,265.57,265.18,271.43,273.21,1015,,,57,12.07,289,17.43,,,,,0,800,Clear,sky is clear,01n
1641596400,2022-01-07 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.45,10000,265.84,264.52,270.42,272.31,1017,,,62,8.23,280,14.4,,,0.51,,40,601,Snow,snow,13n
1641600000,2022-01-08 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.98,10000,264.63,264.38,269.77,272.53,1018,,,58,7.15,281,15.2,,,0.51,,0,601,Snow,snow,13n
1641603600,2022-01-08 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.39,10000,264.45,263.39,268.66,271.98,1020,,,60,8.49,360,13.86,,,0.25,,0,600,Snow,light snow,13n
1641607200,2022-01-08 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.99,10000,263.88,262.99,268.66,271.42,1021,,,59,8.49,213,13.86,,,0.25,,20,600,Snow,light snow,13n
1641610800,2022-01-08 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.53,10000,263.24,262.53,268.2,270.87,1021,,,58,7.15,360,11.62,,,,,0,800,Clear,sky is clear,01n
1641614400,2022-01-08 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.4,10000,262.92,262.4,268.1,270.87,1022,,,57,8.05,360,13.86,,,,,20,801,Clouds,few clouds,02n
1641618000,2022-01-08 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.43,10000,263.15,262.43,268.1,270.87,1023,,,58,9.39,283,15.65,,,,,100,804,Clouds,overcast clouds,04n
1641621600,2022-01-08 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.69,10000,262.63,261.69,267.78,269.76,1024,,,59,7.6,304,11.18,,,,,0,800,Clear,sky is clear,01n
1641625200,2022-01-08 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.14,10000,261.72,261.14,266.99,269.76,1026,,,57,7.15,296,11.62,,,,,20,801,Clouds,few clouds,02n
1641628800,2022-01-08 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.77,10000,261.37,260.77,266.53,269.2,1027,,,57,7.2,320,10.29,,,,,0,800,Clear,sky is clear,01n
1641632400,2022-01-08 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.46,10000,261.27,260.46,265.88,269.2,1028,,,58,7.15,301,10.73,,,,,0,800,Clear,sky is clear,01n
1641636000,2022-01-08 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.13,10000,261.33,260.13,265.88,268.65,1030,,,60,6.17,320,,,,,,0,800,Clear,sky is clear,01n
1641639600,2022-01-08 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.76,10000,261.16,259.76,265.88,268.65,1031,,,61,6.26,295,8.49,,,,,0,800,Clear,sky is clear,01n
1641643200,2022-01-08 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.47,10000,261.06,259.47,265.42,267.65,1033,,,62,5.66,300,8.23,,,,,0,800,Clear,sky is clear,01n
1641646800,2022-01-08 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.26,10000,260.86,259.26,264.87,268.09,1034,,,62,8.05,298,11.18,,,,,0,800,Clear,sky is clear,01d
1641650400,2022-01-08 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.25,10000,261.44,260.25,265.88,268.65,1035,,,60,7.6,300,9.39,,,,,0,800,Clear,sky is clear,01d
1641654000,2022-01-08 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.13,10000,261.11,261.13,266.53,269.76,1037,,,54,6.71,294,10.73,,,,,0,800,Clear,sky is clear,01d
1641657600,2022-01-08 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.69,10000,261.51,263.68,268.09,270.54,1036,,,49,5.36,316,8.49,,,0.25,,0,600,Snow,light snow,13d
1641661200,2022-01-08 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.65,10000,261.7,265.71,268.66,271.43,1035,,,46,4.12,340,,,,,,0,800,Clear,sky is clear,01d
1641664800,2022-01-08 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.93,10000,260.95,267.3,269.31,271.99,1036,,,42,2.68,318,5.81,,,0.25,,0,600,Snow,light snow,13d
1641668400,2022-01-08 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.04,10000,261.44,268.2,270.87,273.32,1035,,,40,3.13,294,5.81,,,0.25,,0,600,Snow,light snow,13d
1641672000,2022-01-08 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.95,10000,261.08,269.22,270.42,273.1,1036,,,39,2.06,0,,,,0.76,,0,601,Snow,snow,13d
1641675600,2022-01-08 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272,10000,261.12,270.02,270.98,273.21,1036,,,39,1.54,180,,,,0.25,,0,600,Snow,light snow,13d
1641679200,2022-01-08 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.11,10000,261.64,268.24,269.85,272.18,1036,,,44,2.06,280,,,,0.25,,0,600,Snow,light snow,13n
1641682800,2022-01-08 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.96,10000,262.23,266.49,268.74,273.09,1036,,,47,3.6,230,,,,,,0,800,Clear,sky is clear,01n
1641686400,2022-01-09 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.82,10000,262.57,267.67,268.1,273.09,1036,,,49,2.24,224,4.02,,,,,0,800,Clear,sky is clear,01n
1641690000,2022-01-09 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.39,10000,262.83,266.66,268.18,272.1,1036,,,52,2.68,238,4.47,,,,,0,800,Clear,sky is clear,01n
1641693600,2022-01-09 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.21,10000,262.87,264.91,267.1,273.09,1036,,,53,4.47,250,6.71,,,,,0,800,Clear,sky is clear,01n
1641697200,2022-01-09 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.33,10000,262.77,265.06,268.1,272.53,1035,,,52,4.47,190,5.81,,,,,0,800,Clear,sky is clear,01n
1641700800,2022-01-09 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.55,10000,263.2,264.26,268.66,273.09,1034,,,53,6.26,185,8.05,,,,,0,800,Clear,sky is clear,01n
1641704400,2022-01-09 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.26,10000,262.92,264.4,267.1,273.09,1035,,,53,5.36,183,8.94,,,,,0,800,Clear,sky is clear,01n
1641708000,2022-01-09 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.36,10000,263.02,265.77,267.62,272.53,1034,,,53,3.58,224,6.26,,,,,0,800,Clear,sky is clear,01n
1641711600,2022-01-09 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.01,10000,263.89,263.82,267.62,272.53,1034,,,59,5.81,360,9.83,,,,,0,800,Clear,sky is clear,01n
1641715200,2022-01-09 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.76,10000,265.36,264.77,268.66,272.65,1033,,,63,5.81,216,8.05,,,,,100,804,Clouds,overcast clouds,04n
1641718800,2022-01-09 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.87,10000,265.82,265.16,269.1,273.09,1031,,,65,5.36,239,8.49,,,,,100,804,Clouds,overcast clouds,04n
1641722400,2022-01-09 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.65,10000,267.1,265.44,269.77,273.77,1029,,,68,6.71,178,14.75,,,,,75,803,Clouds,broken clouds,04n
1641726000,2022-01-09 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.51,10000,268.1,267.48,270.88,274.31,1029,,,69,4.92,240,7.15,,,0.18,,100,600,Snow,light snow,13n
1641729600,2022-01-09 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.08,10000,268.99,267.27,270.88,274.76,1028,,,71,6.71,209,9.39,,,0.47,,100,600,Snow,light snow,13n
1641733200,2022-01-09 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.83,10000,269.97,267.53,271.99,275.31,1026,,,73,8.49,171,9.83,,,,,100,804,Clouds,overcast clouds,04d
1641736800,2022-01-09 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.5,10000,270.21,268.91,273.29,275.87,1026,,,71,7.15,195,8.94,,,,,100,804,Clouds,overcast clouds,04d
1641740400,2022-01-09 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.83,10000,270.32,269.99,273.66,276.42,1025,,,70,5.66,210,8.75,,,0.18,,100,600,Snow,light snow,13d
1641744000,2022-01-09 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.5,10000,270.89,269.98,274.1,276.98,1024,,,70,7.72,220,11.83,0.39,,,,100,300,Drizzle,light intensity drizzle,09d
1641744000,2022-01-09 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.5,10000,270.89,269.98,274.1,276.98,1024,,,70,7.72,220,11.83,0.39,,,,100,500,Rain,light rain,10d
1641747600,2022-01-09 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.94,10000,271.61,271.17,274.77,276.98,1020,,,72,6.17,210,,0.25,,,,100,500,Rain,light rain,10d
1641751200,2022-01-09 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.31,10000,271.75,270.68,274.87,277.53,1020,,,71,8.75,220,12.35,0.51,,,,100,500,Rain,light rain,10d
1641754800,2022-01-09 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,277.03,10000,272.86,272.15,275.88,278.09,1018,,,74,7.2,220,9.77,0.64,,,,100,500,Rain,light rain,10d
1641758400,2022-01-09 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.69,10000,272.9,272.59,275.1,278.09,1017,,,76,5.14,210,,0.25,,,,100,500,Rain,light rain,10d
